uf,municipality,ibge_code,year,arena_votes,mdb_votes,blank_votes,null_votes,total_votes,electorate,appointed_mayor
BA,Ituberá,2917300,1972,2341,0,60,31,2432,3492,0
BA,Jacaraci,2917409,1972,1181,0,258,10,1449,2419,0
BA,Jacobina,2917508,1972,16767,0,180,167,17114,23779,0
BA,Jaguaquara,2917607,1972,2535,2605,85,136,5361,6962,0
BA,Jaguarari,2917706,1972,2633,0,514,21,3168,5274,0
BA,Jaguaripe,2917805,1972,941,1296,84,69,2390,3552,0
BA,Jandaíra,2917904,1972,266,0,80,281,627,1247,0
BA,Jequié,2918001,1972,6221,9763,311,589,16884,27834,0
BA,Jeremoabo,2918100,1972,3900,0,136,88,4124,5293,0
BA,Jiquiriçá,2918209,1972,980,0,281,26,1287,2206,0
BA,Jitaúna,2918308,1972,1453,0,246,13,1712,3389,0
BA,Juazeiro,2918407,1972,13717,0,208,143,14068,21512,0
BA,Jussara,2918506,1972,1960,0,41,14,2015,2928,0
BA,Jussiape,2918605,1972,2259,0,18,9,2286,2962,0
BA,Lafayette Coutinho,2918704,1972,835,0,871,57,1763,2749,0
BA,Laje,2918803,1972,2028,0,116,23,2167,3532,0
BA,Lajedão,2918902,1972,1695,1792,82,55,3624,6092,0
BA,Lajedinho,2919009,1972,584,0,164,4,752,1802,0
BA,Lamarão,2919108,1972,1183,0,29,21,1233,1910,0
BA,Lauro de Freitas,2919207,1972,NA,NA,NA,NA,NA,2578,1
BA,Lençóis,2919306,1972,845,0,7,31,883,1568,0
BA,Licínio de Almeida,2919405,1972,1927,0,274,21,2222,3241,0
BA,Livramento de Nossa Senhora,2919504,1972,6315,0,72,45,6432,7805,0
BA,Macajuba,2919603,1972,1011,0,209,77,1297,2931,0
BA,Macarani,2919702,1972,5797,0,68,145,6010,7818,0
BA,Macaúbas,2919801,1972,3892,0,1124,215,5231,8145,0
BA,Macururé,2919900,1972,924,0,67,9,1000,1436,0
BA,Maiquinique,2920007,1972,1162,0,98,7,1267,2241,0
BA,Monte Alegre da Bahia,2920106,1972,0,3196,603,602,4401,7495,0
BA,Malhada,2920205,1972,1387,0,793,123,2303,3430,0
BA,Malhada de Pedras,2920304,1972,1852,0,27,13,1892,2245,0
BA,Manoel Vitorino,2920403,1972,1432,0,356,6,1794,3196,0
BA,Maracás,2920502,1972,2721,0,45,47,2813,4434,0
BA,Maragogipe,2920601,1972,5310,4268,202,299,10079,12986,0
BA,Maraú,2920700,1972,601,393,42,16,1052,1829,0
BA,Marcionílio Souza,2920809,1972,522,728,17,23,1290,2107,0
BA,Mascote,2920908,1972,2506,0,35,38,2579,3586,0
BA,Mata de S. João,2921005,1972,3250,1792,199,403,5644,8957,0
BA,Medeiros Neto,2921104,1972,4458,280,73,62,4873,9086,0
BA,Miguel Calmon,2921203,1972,4988,0,57,17,5062,6983,0
BA,Milagres,2921302,1972,1241,0,324,59,1624,2267,0
BA,Mirangaba,2921401,1972,1342,0,119,71,1532,2766,0
BA,Monte Santo,2921500,1972,5715,0,177,75,5967,8284,0
BA,Morpará,2921609,1972,1779,0,27,2,1808,2808,0
BA,Morro do Chapéu,2921708,1972,7224,0,122,59,7405,9666,0
BA,Mortugaba,2921807,1972,1288,725,47,28,2088,2824,0
BA,Mucugê,2921906,1972,1292,0,23,10,1325,1810,0
BA,Mucuri,2922003,1972,3218,0,70,133,3421,3758,0
BA,Mundo Novo,2922102,1972,2833,0,1502,39,4374,7764,0
BA,Muniz Ferreira,2922201,1972,1684,0,51,27,1762,2350,0
BA,Muritiba,2922300,1972,7132,0,121,385,7638,9752,0
BA,Mutuípe,2922409,1972,2477,0,50,59,2586,3780,0
BA,Nazaré,2922508,1972,3069,2489,129,174,5861,7941,0
BA,Nilo Peçanha,2922607,1972,729,0,158,104,991,1743,0
BA,Nova Canãa,2922706,1972,1701,0,385,18,2104,4160,0
BA,Nova Itarana,2922805,1972,807,0,164,26,997,1274,0
BA,Nova Soure,2922904,1972,2430,0,388,10,2828,4618,0
BA,Nova Viçosa,2923001,1972,1317,1389,53,111,2870,3716,0
BA,Olindina,2923100,1972,3115,0,50,23,3188,3922,0
BA,Oliveira dos Brejinhos,2923209,1972,4611,0,47,36,4694,4869,0
BA,Ouriçangas,2923308,1972,1657,0,42,14,1713,2106,0
BA,Ouro Branco,2923357,1972,2875,0,60,51,2986,4381,0
BA,Palmas de Monte Alto,2923407,1972,2355,0,36,25,2416,3013,0
BA,Palmeiras,2923506,1972,1754,0,26,18,1798,2257,0
BA,Paramirim,2923605,1972,2677,0,28,14,2719,3355,0
BA,Paratinga,2923704,1972,2433,2307,80,28,4848,6488,0
BA,Paripiranga,2923803,1972,6863,0,94,81,7038,9366,0
BA,Pau Brasil,2923902,1972,3327,31,35,89,3482,6441,0
BA,Paulo Afonso,2924009,1972,NA,NA,NA,NA,NA,10651,1
BA,Pedrão,2924108,1972,1084,0,254,19,1357,2134,0
BA,Pedro Alexandre,2924207,1972,987,0,250,13,1250,1569,0
BA,Piatã,2924306,1972,2153,0,331,44,2528,3853,0
BA,Pilão Arcado,2924405,1972,5153,0,76,95,5324,7970,0
BA,Pindobaçu,2924603,1972,4940,0,165,97,5202,8097,0
BA,Piripá,2924702,1972,1208,0,111,439,1758,2237,0
BA,Piritiba,2924801,1972,2594,0,994,66,3654,6335,0
BA,Planaltino,2924900,1972,801,0,88,19,908,1916,0
BA,Planalto,2925006,1972,2794,0,33,0,2827,4351,0
BA,Poções,2925105,1972,3080,2107,130,130,5447,7987,0
BA,Pojuca,2925204,1972,6273,0,329,279,6881,8656,0
BA,Porto Seguro,2925303,1972,2161,1059,56,44,3320,4536,0
BA,Potiraguá,2925402,1972,2126,0,19,20,2165,4643,0
BA,Prado,2925501,1972,2128,0,466,78,2672,3810,0
BA,Presidente Dutra,2925600,1972,2713,0,57,22,2792,3604,0
BA,Presidente Jãnio Quadros,2925709,1972,1041,0,277,73,1391,2307,0
BA,Queimadas,2925808,1972,2274,0,883,28,3185,5405,0
BA,Quijingue,2925907,1972,2183,0,109,0,2292,1674,0
BA,Remanso,2926004,1972,5815,0,91,83,5989,8653,0
BA,Retirolândia,2926103,1972,1996,0,22,16,2034,3331,0
BA,Riachão das Neves,2926202,1972,962,1000,29,30,2021,2869,0
BA,Riachão do Jacuípe,2926301,1972,4576,5070,131,177,9954,11110,0
BA,Riacho de Santana,2926400,1972,6208,0,170,0,6378,9320,0
BA,Ribeira do Amparo,2926509,1972,3770,0,64,36,3870,4971,0
BA,Ribeira do Pombal,2926608,1972,6730,0,73,30,6833,9367,0
BA,Rio de Contas,2926707,1972,1538,1106,25,32,2701,3812,0
BA,Rio do Antônio,2926806,1972,3239,0,33,30,3302,4046,0
BA,Rio do Pires,2926905,1972,2015,0,24,16,2055,2676,0
BA,Rio Real,2927002,1972,2973,0,94,75,3142,4821,0
BA,Rodelas,2927101,1972,1369,0,10,6,1385,1809,0
BA,Ruy Barbosa,2927200,1972,4125,3258,165,124,7672,9884,0
BA,Salinas da Margarida,2927309,1972,1779,0,55,53,1887,2563,0
BA,Salvador,2927408,1972,NA,NA,NA,NA,NA,365524,1
BA,Santa Bárbara,2927507,1972,1482,1901,66,41,3490,5074,0
BA,Santa Brígida,2927606,1972,887,0,23,16,926,1257,0
BA,Santa Cruz Cabrália,2927705,1972,1594,2127,40,58,3819,4945,0
BA,Santa Cruz da Vitória,2927804,1972,1252,0,22,21,1295,1968,0
BA,Santa Inês,2927903,1972,1234,0,45,44,1323,2224,0
BA,Santaluz,2928000,1972,2027,0,815,40,2882,6441,0
BA,Santa Maria da Vitória,2928109,1972,5144,0,77,22,5243,6728,0
BA,Santana,2928208,1972,3614,0,65,51,3730,5052,0
BA,Santanópolis,2928307,1972,673,1713,148,333,2867,3172,0
BA,Santa Rita de Cássia,2928406,1972,4843,0,52,20,4915,5918,0
BA,Santa Teresinha,2928505,1972,1162,1545,45,34,2786,3276,0
BA,Santo Amaro,2928604,1972,7076,3376,341,427,11220,14547,0
BA,Santo Antônio de Jesus,2928703,1972,5769,0,2619,94,8482,12752,0
BA,Santo Estêvão,2928802,1972,3036,1616,113,91,4856,8653,0
BA,São Desidério,2928901,1972,700,791,13,347,1851,2576,0
BA,São Félix,2929008,1972,2294,0,661,76,3031,4971,0
BA,São Felipe,2929107,1972,4940,0,104,299,5343,6276,0
BA,São Francisco do Conde,2929206,1972,NA,NA,NA,NA,NA,6493,1
BA,São Gonçalo dos Campos,2929305,1972,2814,3197,117,125,6313,6383,0
BA,São Miguel das Matas,2929404,1972,1772,1228,35,12,3047,4968,0
BA,São Sebastião do Passé,2929503,1972,3903,2484,316,323,7026,9950,0
BA,Sapeaçu,2929602,1972,1450,0,695,40,2185,3302,0
BA,Sátiro Dias,2929701,1972,1806,0,118,4,1928,3053,0
BA,Saúde,2929800,1972,1736,0,294,34,2064,4203,0
BA,Seabra,2929909,1972,2610,0,457,28,3095,4700,0
BA,Sebastião Laranjeiras,2930006,1972,1111,0,11,0,1122,1350,0
BA,Senhor do Bonfim,2930105,1972,12297,0,159,83,12539,16886,0
BA,Sento Sé,2930204,1972,5196,0,277,20,5493,8162,0
BA,Serra Dourada,2930303,1972,2911,0,40,65,3016,4049,0
BA,Serra Preta,2930402,1972,3234,0,85,59,3378,5031,0
BA,Serrinha,2930501,1972,13655,0,0,308,13963,17280,0
BA,Serrolândia,2930600,1972,3320,0,35,17,3372,4600,0
BA,Simões Filho,2930709,1972,NA,NA,NA,NA,NA,9919,1
BA,Souto Soares,2930808,1972,1660,0,22,21,1703,1907,0
BA,Tabocas do Brejo Velho,2930907,1972,761,0,121,508,1390,2101,0
BA,Tanhaçu,2931004,1972,1959,0,147,2,2108,3695,0
BA,Tanquinho,2931103,1972,1266,0,348,333,1947,3719,0
BA,Taperoá,2931202,1972,1198,0,122,238,1558,2069,0
BA,Tapiramutá,2931301,1972,1753,0,34,23,1810,2558,0
BA,Teodoro Sampaio,2931400,1972,1217,1021,51,34,2323,3724,0
BA,Teofilândia,2931509,1972,3212,0,0,65,3277,3646,0
BA,Teolândia,2931608,1972,679,0,79,373,1131,1693,0
BA,Terra Nova,2931707,1972,3066,0,76,39,3181,4342,0
BA,Tremedal,2931806,1972,4384,0,3,0,4387,6770,0
BA,Tucano,2931905,1972,6360,0,87,71,6518,8526,0
BA,Uauá,2932002,1972,3814,0,55,26,3895,5162,0
BA,Ubaíra,2932101,1972,1668,0,754,11,2433,4635,0
BA,Ubaitaba,2932200,1972,3746,0,74,67,3887,5429,0
BA,Ubatã,2932309,1972,0,4071,44,35,4150,5699,0
BA,Uibaí,2932408,1972,1920,0,172,2,2094,3415,0
BA,Una,2932507,1972,2055,0,1326,13,3394,5334,0
BA,Urandi,2932606,1972,2155,0,14,61,2230,3839,0
BA,Uruçuca,2932705,1972,1684,2816,82,86,4668,7119,0
BA,Utinga,2932804,1972,1750,0,33,20,1803,3272,0
BA,Valença,2932903,1972,5309,4565,56,282,10212,11629,0
BA,Valente,2933000,1972,2842,0,1379,100,4321,7257,0
BA,Várzea do Poço,2933109,1972,1769,0,27,0,1796,2176,0
BA,Vera Cruz,2933208,1972,3435,0,117,124,3676,5113,0
BA,Vitória da Conquista,2933307,1972,9712,14400,240,253,24605,36471,0
BA,Wagner,2933406,1972,698,0,11,8,717,1190,0
BA,Wenceslau Guimarães,2933505,1972,1083,0,206,332,1621,2650,0
BA,Xique - Xique,2933604,1972,6913,0,125,57,7095,9704,0
MG,Abadia dos Dourados,3100104,1972,1748,0,997,24,2769,3578,0
MG,Abaeté,3100203,1972,5089,0,1660,8,6757,8691,0
MG,Abre Campo,3100302,1972,4714,0,167,52,4933,5564,0
MG,Acaiaca,3100401,1972,1005,0,20,39,1064,1964,0
MG,Açucena,3100500,1972,3319,0,96,52,3497,4655,0
MG,Agua Boa,3100609,1972,3311,0,110,30,3451,4329,0
MG,Agua Comprida,3100708,1972,863,635,41,70,1609,2140,0
MG,Aguanil,3100807,1972,866,0,15,15,896,1134,0
MG,Aguas Formosas,3100906,1972,3281,0,681,4,3966,6732,0
MG,Aguas Vermelhas,3101003,1972,1531,0,238,40,1809,3053,0
MG,Aimorés,3101102,1972,7255,2343,203,280,10081,13542,0
MG,Aiuruoca,3101201,1972,1819,0,288,187,2294,3030,0
MG,Alagoa,3101300,1972,1246,0,21,11,1278,1437,0
MG,Albertina,3101409,1972,480,0,170,4,654,778,0
MG,Além Paraíba,3101508,1972,5992,4862,183,275,11312,13710,0
MG,Alfenas,3101607,1972,6514,0,717,83,7314,9941,0
MG,Almenara,3101706,1972,4027,0,819,95,4941,8745,0
MG,Alpercata,3101805,1972,2583,0,60,77,2720,3987,0
MG,Alpinópolis,3101904,1972,3553,255,142,116,4066,5597,0
MG,Alterosa,3102001,1972,2138,0,31,24,2193,2664,0
MG,Alto Rio Doce,3102100,1972,3924,0,76,45,4045,4809,0
MG,Alvarenga,3102209,1972,1748,0,29,21,1798,2273,0
MG,Alvinópolis,3102308,1972,3889,0,173,146,4208,5100,0
MG,Alvorada de Minas,3102407,1972,464,0,112,16,592,873,0
MG,Amparo do Serra,3102506,1972,1196,0,413,97,1706,2968,0
MG,Andradas,3102605,1972,5593,0,869,111,6573,8245,0
MG,André Fernandes,3102704,1972,1175,0,24,7,1206,1772,0
MG,Andrelândia,3102803,1972,4669,0,52,37,4758,5816,0
MG,Antônio Carlos,3102902,1972,2455,0,67,63,2585,3299,0
MG,Antônio Dias,3103009,1972,1261,858,77,76,2272,3130,0
MG,Antônio Prado de Minas,3103108,1972,672,0,11,12,695,934,0
MG,Araçaí,3103207,1972,383,490,22,24,919,1129,0
MG,Aracitaba,3103306,1972,402,0,340,14,756,1220,0
MG,Araçuai,3103405,1972,3928,0,1267,220,5415,7460,0
MG,Araguari,3103504,1972,18796,0,1984,390,21170,28067,0
MG,Arantina,3103603,1972,722,0,119,4,845,1054,0
MG,Araponga,3103702,1972,981,0,163,60,1204,1912,0
MG,Arapuá,3103801,1972,676,0,132,3,811,1356,0
MG,Araújos,3103900,1972,907,0,582,4,1493,2071,0
MG,Araxá,3104007,1972,NA,NA,NA,NA,NA,15889,1
MG,Arceburgo,3104106,1972,1354,0,45,41,1440,1944,0
MG,Arcos,3104205,1972,5891,26,74,103,6094,7095,0
MG,Areado,3104304,1972,1668,0,351,26,2045,2742,0
MG,Argirita,3104403,1972,1289,0,305,32,1626,2077,0
MG,Arinos,3104502,1972,923,0,50,85,1058,1577,0
MG,Astolfo Dutra,3104601,1972,2947,0,695,98,3740,5009,0
MG,Ataléia,3104700,1972,5506,0,190,228,5924,8403,0
MG,Augusto de Lima,3104809,1972,1319,0,36,12,1367,1700,0
MG,Baependi,3104908,1972,5030,0,93,68,5191,5783,0
MG,Baldim,3105004,1972,1311,1368,87,117,2883,3746,0
MG,Bambuí,3105103,1972,3162,2991,197,162,6512,8814,0
MG,Bandeira,3105202,1972,1837,0,22,19,1878,3033,0
MG,Bandeira do Sul,3105301,1972,739,0,52,20,811,1312,0
MG,Barão de Cocais,3105400,1972,4352,0,254,245,4851,5947,0
MG,Barão de Monte Alto,3105509,1972,2257,136,26,34,2453,3487,0
MG,Barbacena,3105608,1972,11920,7136,955,1550,21561,27165,0
MG,Barra Longa,3105707,1972,2738,0,90,55,2883,4380,0
MG,Barroso,3105905,1972,3418,0,97,71,3586,4222,0
MG,Bela Vista de Minas,3106002,1972,3269,0,85,117,3471,4588,0
MG,Belmiro Braga,3106101,1972,978,1077,47,75,2177,2550,0
MG,Belo Horizonte,3106200,1972,NA,NA,NA,NA,NA,516338,1
MG,Belo Oriente,3106309,1972,1509,693,73,81,2356,3120,0
MG,Belo Vale,3106408,1972,2183,581,179,144,3087,4029,0
MG,Berilo,3106507,1972,1071,0,161,4,1236,1984,0
MG,Bertópolis,3106606,1972,1020,0,917,7,1944,3085,0
MG,Betim,3106705,1972,3682,8054,526,625,12887,15262,0
MG,Bias Fortes,3106804,1972,1049,1133,43,43,2268,2534,0
MG,Bicas,3106903,1972,2113,2516,87,83,4799,5400,0
MG,Biquinhas,3107000,1972,1006,0,292,0,1298,1980,0
MG,Boa Esperança,3107109,1972,2760,2315,286,322,5683,7486,0
MG,Bocaina de Minas,3107208,1972,1167,0,331,138,1636,2389,0
MG,Bocaiúva,3107307,1972,5444,0,565,21,6030,8671,0
MG,Bom Despacho,3107406,1972,3597,4967,148,336,9048,12136,0
MG,Bom Jardim de Minas,3107505,1972,2508,0,34,20,2562,3386,0
MG,Bom Jesus da Penha,3107604,1972,778,0,10,4,792,877,0
MG,Bom Jesus do Amparo,3107703,1972,1199,0,382,43,1624,2030,0
MG,Bom Jesus do Galho,3107802,1972,5949,0,149,147,5790,6426,0
MG,Bom Repouso,3107901,1972,1571,0,28,19,1618,1838,0
MG,Bom Sucesso,3108008,1972,2858,0,101,512,3471,4699,0
MG,Bonfim,3108107,1972,2395,0,573,421,3389,4475,0
MG,Bonfinópolis de Minas,3108206,1972,1015,0,95,0,1110,1737,0
MG,Borda da Mata,3108305,1972,3810,0,231,24,4065,5559,0
MG,Botelhos,3108404,1972,2874,0,733,117,3724,4747,0
MG,Botumirim,3108503,1972,751,0,81,6,838,1658,0
MG,Brasília de Minas,3108602,1972,3624,0,540,52,4216,6236,0
MG,Brás Pires,3108701,1972,764,0,348,11,1123,1698,0
MG,Braúnas,3108800,1972,1685,0,1018,43,2746,4498,0
MG,Brasópolis,3108909,1972,2620,0,612,899,4131,5152,0
MG,Brumadinho,3109006,1972,4565,0,927,203,5695,7050,0
MG,Bueno Brandão,3109105,1972,1962,0,680,32,2674,3574,0
MG,Buenópolis,3109204,1972,2199,0,49,60,2308,3219,0
MG,Buritis,3109303,1972,1867,0,14,7,1888,2445,0
MG,Buritizeiro,3109402,1972,2218,0,53,30,2301,3163,0
MG,Cabo Verde,3109501,1972,1943,0,839,71,2853,3830,0
MG,Cachoeira do Prata,3109600,1972,471,691,46,38,1246,1352,0
MG,Cachoeira de Minas,3109709,1972,2086,696,99,68,2949,3944,0
MG,Cachoeira Dourada,3109808,1972,830,160,66,49,1105,2347,0
MG,Caetanópolis,3109907,1972,1796,0,117,159,2072,2463,0
MG,Caeté,3110004,1972,4637,4277,264,354,9532,11018,0
MG,Caiana,3110103,1972,1063,0,10,11,1084,1708,0
MG,Cajuri,3110202,1972,1913,0,52,10,1975,2833,0
MG,Caldas,3110301,1972,NA,NA,NA,NA,NA,4847,1
MG,Camacho,3110400,1972,0,932,422,43,1397,1978,0
MG,Camanducaia,3110509,1972,2516,0,130,42,2688,3005,0
MG,Cambuí,3110608,1972,2030,0,1887,129,4046,4877,0
MG,Cambuquira,3110707,1972,NA,NA,NA,NA,NA,3391,1
MG,Campanário,3110806,1972,1281,1571,49,82,2983,3722,0
MG,Campanha,3110905,1972,2407,0,405,271,3083,4023,0
MG,Campestre,3111002,1972,2311,0,369,2355,5035,5664,0
MG,Campina Verde,3111101,1972,4225,0,1213,65,5503,7060,0
MG,Campo Belo,3111200,1972,3976,5111,168,298,9553,12192,0
MG,Campo do Meio,3111309,1972,1979,0,104,47,2130,2686,0
MG,Campo Florido,3111408,1972,1322,0,457,22,1801,2716,0
MG,Campos Altos,3111507,1972,1420,0,435,39,1894,4209,0
MG,Campos Gerais,3111606,1972,3146,0,791,188,4125,6530,0
MG,Canaã,3111705,1972,1188,0,25,9,1222,2275,0
MG,Canápolis,3111804,1972,2015,1147,78,146,3386,4814,0
MG,Cana Verde,3111903,1972,556,623,20,47,1246,1510,0
MG,Candeias,3112000,1972,3729,0,103,83,3915,4597,0
MG,Caparaó,3112109,1972,1953,0,30,33,2016,3242,0
MG,Capela Nova,3112208,1972,2183,0,46,24,2253,2746,0
MG,Capelinha,3112307,1972,2242,0,449,193,2884,4914,0
MG,Capetinga,3112406,1972,886,0,405,38,1329,1382,0
MG,Capim Branco,3112505,1972,990,859,47,74,1970,1996,0
MG,Capinópolis,3112604,1972,2056,1799,123,68,4046,5039,0
MG,Capitão Eneas,3112703,1972,2255,0,459,6,2720,4741,0
MG,Capitólio,3112802,1972,1272,0,227,10,1509,2163,0
MG,Caputira,3112901,1972,1790,0,51,17,1858,2096,0
MG,Caraí,3113008,1972,1454,0,210,32,1696,2871,0
MG,Caranaíba,3113107,1972,1118,0,39,28,1185,1660,0
MG,Carandaí,3113206,1972,5143,0,168,150,5761,6205,0
MG,Carangola,3113305,1972,NA,NA,NA,NA,NA,13569,1
MG,Caratinga,3113404,1972,26211,0,485,510,27206,35298,0
MG,Carbonita,3113503,1972,932,0,25,14,971,1449,0
MG,Careaçu,3113602,1972,1181,0,24,23,1228,1569,0
MG,Carlos Chagas,3113701,1972,3993,0,729,57,4779,7179,0
MG,Carmésia,3113800,1972,468,0,27,14,509,1193,0
MG,Carmo da Cachoeira,3113909,1972,1460,0,389,39,1888,2579,0
MG,Carmo da Mata,3114006,1972,2004,0,565,339,2908,3571,0
MG,Carmo de Minas,3114105,1972,1816,0,79,44,1939,2731,0
MG,Carmo do Cajuru,3114204,1972,1777,1884,143,79,3883,4508,0
MG,Carmo do Paranaiba,3114303,1972,7407,0,92,46,7545,9193,0
MG,Carmo do Rio Claro .,3114402,1972,2465,0,734,77,3276,4616,0
MG,Carmópolis de Minas,3114501,1972,1978,0,698,55,2731,4075,0
MG,Carrancas,3114600,1972,942,0,297,24,1263,1608,0
MG,Carvalhópolis,3114709,1972,596,0,115,2,713,1026,0
MG,Carvalhos,3114808,1972,1579,0,32,12,1623,2044,0
MG,Casa Grande,3114907,1972,824,0,16,8,848,963,0
MG,Cascalho Rico,3115003,1972,1105,0,391,49,1545,2399,0
MG,Cássia,3115102,1972,3281,0,858,53,4192,5853,0
MG,Cassiterita,3115201,1972,741,492,36,27,1296,1567,0
MG,Cataguases,3115300,1972,9027,4710,566,533,14836,18852,0
MG,Catas Altas da Noruega,3115409,1972,801,0,215,432,1448,2168,0
MG,Caxambu,3115508,1972,NA,NA,NA,NA,NA,5024,1
MG,Cedro do Abaeté,3115607,1972,493,442,18,3,956,1157,0
MG,Central de Minas,3115706,1972,1995,0,305,28,2328,3910,0
MG,Centralina,3115805,1972,0,2582,124,604,3310,4339,0
MG,Chácara,3115904,1972,1319,0,40,38,1397,1600,0
MG,Chalé,3116001,1972,1138,0,513,12,1663,2863,0
MG,Chapada do Norte,3116100,1972,1281,0,26,14,1321,1731,0
MG,Chiador,3116209,1972,703,484,38,53,1278,1640,0
MG,Cipotânea,3116308,1972,957,771,38,29,1795,2044,0
MG,Claraval,3116407,1972,594,0,250,11,855,1417,0
MG,Claro dos Poções,3116506,1972,2899,0,18,15,2932,3532,0
MG,Cláudio,3116605,1972,4295,0,174,121,4590,5427,0
MG,Coimbra,3116704,1972,1260,0,784,14,2058,3715,0
MG,Coluna,3116803,1972,851,0,102,27,980,2084,0
MG,Comendador Gomes,3116902,1972,676,912,52,31,1671,1991,0
MG,Comercinho,3117009,1972,1176,1561,54,71,2862,3576,0
MG,Conceição da Aparecida,3117108,1972,2367,0,16,17,2400,2977,0
MG,Conceição das Pedras,3117207,1972,879,0,7,6,892,1121,0
MG,Conceição das Alagoas,3117306,1972,2529,2577,98,141,5345,6302,0
MG,Conceição de Ipanema,3117405,1972,1483,0,118,166,1767,3098,0
MG,Conceição do Mato Dentro,3117504,1972,3324,0,655,97,4076,6562,0
MG,Conceição do Pará,3117603,1972,1076,0,41,26,1143,1359,0
MG,Conceição do Rio Verde,3117702,1972,1629,0,242,590,2461,2886,0
MG,Conceição dos Ouros,3117801,1972,1142,945,32,16,2135,2498,0
MG,Congonhal,3117900,1972,1266,0,190,26,1482,2196,0
MG,Congonhas,3118007,1972,3202,2399,138,380,6119,7150,0
MG,Congonhas do Norte,3118106,1972,735,0,59,126,920,1172,0
MG,Conquista,3118205,1972,2243,517,96,94,2950,3901,0
MG,Conselheiro Lafaiete,3118304,1972,10823,8328,494,1085,20730,24301,0
MG,Conselheiro Pena,3118403,1972,7155,0,1096,225,8476,11786,0
MG,Consolação,3118502,1972,365,0,199,6,570,842,0
MG,Contagem,3118601,1972,5706,16065,2603,4443,28817,35763,0
MG,Coqueiral,3118700,1972,1287,0,329,23,1639,2241,0
MG,Coração de Jesus,3118809,1972,4881,0,80,95,5056,6112,0
MG,Cordisburgo,3118908,1972,1792,0,368,29,2189,2640,0
MG,Cordislándia,3119005,1972,516,0,53,72,641,1023,0
MG,Corinto,3119104,1972,3821,2165,133,800,6919,9672,0
MG,Coroaci,3119203,1972,1907,0,1506,59,3472,4842,0
MG,Coromandel,3119302,1972,4750,0,733,39,5522,7312,0
MG,Coronel Fabriciano,3119401,1972,4586,7642,310,618,13156,17148,0
MG,Coronel Murta,3119500,1972,876,1063,23,17,1979,2760,0
MG,Coronel Pacheco,3119609,1972,733,757,51,54,1595,1982,0
MG,Coronel Xavier Chaves,3119708,1972,312,465,25,48,850,1030,0
MG,Córrego Danta,3119807,1972,1070,416,68,25,1579,2085,0
MG,Córrego do Bom Jesus,3119906,1972,975,0,491,20,1486,1916,0
MG,Córrego Novo,3120003,1972,1948,0,108,122,2178,3220,0
MG,Couto de Magalhães de Minas,3120102,1972,806,0,28,16,850,1123,0
MG,Cristais,3120201,1972,1831,0,568,11,2410,3127,0
MG,Cristália,3120300,1972,516,0,230,0,746,1644,0
MG,Cristiano Otôni,3120409,1972,836,0,648,51,1535,1892,0
MG,Cristina,3120508,1972,1827,0,315,73,2215,2686,0
MG,Crucilándia,3120607,1972,1722,0,39,48,1809,2215,0
MG,Cruzeiro da Fortaleza,3120706,1972,559,0,415,10,984,1408,0
MG,Cruzília,3120805,1972,1740,0,280,47,2067,2490,0
MG,Curvelo,3120904,1972,6413,5646,391,447,12897,17500,0
MG,Dantas,3121001,1972,743,0,157,70,970,1516,0
MG,Delfim Moreira,3121100,1972,1278,1057,48,68,2451,3253,0
MG,Delfinópolis,3121209,1972,2358,0,43,17,2418,3151,0
MG,Descoberto,3121308,1972,1259,0,150,19,1428,1798,0
MG,Desterro de Entre Rios,3121407,1972,1146,995,31,43,2215,2742,0
MG,Desterro do Melo,3121506,1972,1703,0,45,38,1786,2131,0
MG,José de Melo,3121506,1972,1350,0,40,32,1422,1797,0
MG,Diamantina,3121605,1972,4270,3714,248,340,8572,12100,0
MG,Diogo de Vasconcelos,3121704,1972,1042,0,202,13,1257,2282,0
MG,Dionísio,3121803,1972,3524,0,90,60,3674,4642,0
MG,Divinésia,3121902,1972,1223,0,36,26,1285,2126,0
MG,Divino,3122009,1972,5655,0,210,123,5988,8782,0
MG,Divino das Laranjeiras,3122108,1972,1440,0,137,976,2553,4992,0
MG,Divinolândia de Minas,3122207,1972,1288,0,57,40,1385,2218,0
MG,Divinópolis,3122306,1972,11891,11193,802,1166,25055,28018,0
MG,Divisa Nova,3122405,1972,981,0,33,20,1034,1389,0
MG,Dom Cavati,3122504,1972,2444,0,28,32,2504,4576,0
MG,Dom Joaquim,3122603,1972,2007,0,45,29,2081,2842,0
MG,Dom Silvério,3122702,1972,2312,0,1553,90,3955,5214,0
MG,Dom Viçoso,3122801,1972,657,0,77,144,878,1335,0
MG,Dona Euzébia,3122900,1972,1718,0,57,34,1809,2114,0
MG,Dores de Campos,3123007,1972,1004,1090,33,37,2164,2592,0
MG,Dores de Guanhães,3123106,1972,1067,0,200,196,1463,2388,0
MG,Dores do Indaiá,3123205,1972,4935,0,155,81,5171,6459,0
MG,Dores do Turvo,3123304,1972,1104,0,808,13,1925,2601,0
MG,Doresópolis,3123403,1972,1049,0,12,9,1070,1382,0
MG,Douradoquara,3123502,1972,704,388,12,6,1110,1273,0
MG,Elóí Mendes,3123601,1972,0,3157,357,85,3599,4256,0
MG,Engenheiro Caldas,3123700,1972,2672,0,53,37,2762,4471,0
MG,Engenheiro Navarro,3123809,1972,654,556,39,35,1284,1549,0
